FID,mslink,zona,tp_umidade,distr_umid,temperatur,desc_compl,the_geom
ClimadoBrasil_5000.207,0,Tropical Brasil Central,super-úmido,sem seca,mesotérmico brando - média entre 10 e 15° C,"Tropical Brasil Central, mesotérmico brando - média entre 10 e 15° C, super-úmido sem seca","MULTIPOLYGON (((-51.06742290434604 -23.843966680334923, -51.48763944444445 -23.802164722222223, -51.544630355677945 -23.804258747070577, -51.55453559957451 -23.77843731059072, -51.58676162205531 -23.730895721207688, -51.63179616426088 -23.695554319919477, -51.68976716827745 -23.665196668852406, -51.73702776313081 -23.649076019377453, -51.78733007165714 -23.606553599834168, -51.79070252125757 -23.56095006992966, -51.773057159146354 -23.52465913905308, -51.74483352442037 -23.497823266634796, -51.66660628931707 -23.499075217209505, -51.60688074177341 -23.486157362742766, -51.5619264079831 -23.459869197910486, -51.585043298352424 -23.396929334544268, -51.59389657916638 -23.33940581778193, -51.58669515239141 -23.305660310832277, -51.578931604490045 -23.30313764532948, -51.54540969880572 -23.28580021262073, -51.49601712139147 -23.28261730118753, -51.44310591049496 -23.32740962120721, -51.40548546322918 -23.35099410164262, -51.39729890013221 -23.36146211518024, -51.35738168323411 -23.47212860503667, -51.317033184753306 -23.60016732328188, -51.219508040699296 -23.74456555326979, -51.122982001196235 -23.798005915606243, -51.1197992364399 -23.826188147123727, -51.07767662211457 -23.839806216326576, -51.06742290434604 -23.843966680334923)), ((-52.542617036522635 -23.896918403312018, -52.81269128368909 -23.937028397831803, -52.85677679331592 -23.906202103926766, -52.943491134337734 -23.85155071298294, -53.02487286666729 -23.801620076799708, -53.11902072876966 -23.78536412120121, -53.19479073655236 -23.780971224276453, -53.26009548559227 -23.77889460554382, -53.319999790168026 -23.810412981908513, -53.34598953149953 -23.836961566429718, -53.39822349440248 -23.841981124388713, -53.43749982956327 -23.82290320323148, -53.44548044533851 -23.78928528349346, -53.44303227710002 -23.75082265877845, -53.44834564081341 -23.729211745265403, -53.492819698491765 -23.705329494452933, -53.50604163104621 -23.65970826325059, -53.4878428069739 -23.6428249231493, -53.37040688712872 -23.6496029606797, -53.30255913518517 -23.651716043113577, -53.26100255138122 -23.61787681627552, -53.20894937329036 -23.598393140302367, -53.177668278327175 -23.59582729100812, -53.11225907852756 -23.626710777239566, -53.08343120128325 -23.645768905480065, -53.0078806547997 -23.63088424549794, -52.95831623813897 -23.63055941063076, -52.88225789698373 -23.678093674815983, -52.82439520395771 -23.7281302515302, -52.748299191672096 -23.768385241991115, -52.669495555317525 -23.813383728890074, -52.611693904520685 -23.844112502039067, -52.54316944935873 -23.896342900200196, -52.542617036522635 -23.896918403312018)), ((-48.60919571588847 -24.363090042829548, -48.60919583333333 -24.36309, -48.83044 -24.281586944444445, -48.830440209360255 -24.28158686701818, -48.83044013135141 -24.281586862142923, -48.7126684331949 -24.27415149078758, -48.653792125875626 -24.26376477316231, -48.50946740091509 -24.240055936874803, -48.42775148056994 -24.24771433467867, -48.393846927828534 -24.291600002319775, -48.39185961025205 -24.33665267631874, -48.4543599868054 -24.370798214006996, -48.5211718809128 -24.373219744822165, -48.56821959784086 -24.361632355375214, -48.60919571588847 -24.363090042829548)), ((-49.434849479436465 -24.10677026938561, -49.88129722222222 -23.999698333333335, -50.31504972222222 -23.907578055555554, -50.750618547475156 -23.873729714456875, -50.75644153471533 -23.828584887832935, -50.76902999940576 -23.742403933992627, -50.78692922466497 -23.651527979649895, -50.79395958866103 -23.57723229869345, -50.798834303870834 -23.483680110377122, -50.805375428810564 -23.428582406209742, -50.7987177812546 -23.38041846631776, -50.76539591790809 -23.358122185895823, -50.70860183895362 -23.33772982738994, -50.640992367639804 -23.333894634971344, -50.56682182293348 -23.382710530868064, -50.468324859654274 -23.4621479429677, -50.409387804752825 -23.520821186504122, -50.33963300594221 -23.591216375123047, -50.26471675244619 -23.656647325113493, -50.21637600418288 -23.703482266282744, -50.12777441070884 -23.78529952700422, -50.034631252169184 -23.84053742841981, -49.971640027740214 -23.84850539242311, -49.909846445522064 -23.81808475709618, -49.87479757412759 -23.76916043219756, -49.87146822861413 -23.709081829653034, -49.85709908093958 -23.667905966520937, -49.82103367547023 -23.65254167743044, -49.77638222027917 -23.6609322206154, -49.73569422540596 -23.70780745998123, -49.709928973899444 -23.776675735330322, -49.68895688500156 -23.857666366862748, -49.674617907581016 -23.89565199595714, -49.657976282516074 -23.92397424853725, -49.638630664847256 -23.9546159588775, -49.60636266013322 -23.980087103443697, -49.55974253719323 -24.004718682185896, -49.525615923781366 -24.04191812597421, -49.434849479436465 -24.10677026938561)))"
ClimadoBrasil_5000.208,0,Tropical Brasil Central,super-úmido,sem seca,mesotérmico brando - média entre 10 e 15° C,"Tropical Brasil Central, mesotérmico brando - média entre 10 e 15° C, super-úmido sem seca","MULTIPOLYGON (((-46.81705202834282 -23.981592754544753, -46.812562778383665 -23.97728206652229, -46.705674299544825 -23.85453997889609, -46.65233302042789 -23.7736414246265, -46.61023887110749 -23.835139070997712, -46.60647141936849 -23.9011423919137, -46.643663322771964 -23.933462482052636, -46.71981889780861 -23.96761938490945, -46.81705202834282 -23.981592754544753)))"
ClimadoBrasil_5000.209,0,Tropical Brasil Central,super-úmido,sem seca,mesotérmico brando - média entre 10 e 15° C,"Tropical Brasil Central, mesotérmico brando - média entre 10 e 15° C, super-úmido sem seca","MULTIPOLYGON (((-46.58865005728306 -23.691023726323277, -46.514248674149684 -23.623874670360898, -46.31311790310976 -23.569121284467613, -46.14469113379375 -23.60227314041495, -45.85544167215444 -23.62897561519277, -45.82113465764565 -23.643249113190716, -46.06886699313888 -23.672927247619395, -46.225352042923724 -23.691097018972112, -46.439204220661125 -23.72807717392811, -46.461842642079404 -23.72237494296393, -46.52934564806937 -23.70820134631254, -46.58865005728306 -23.691023726323277)))"
ClimadoBrasil_5000.210,0,Tropical Brasil Central,super-úmido,sem seca,mesotérmico brando - média entre 10 e 15° C,"Tropical Brasil Central, mesotérmico brando - média entre 10 e 15° C, super-úmido sem seca","MULTIPOLYGON (((-46.04359507749553 -22.791711777526917, -46.008213929900045 -22.78995600286796, -45.931198452879784 -22.812222035172628, -45.962685065038436 -22.839916549214077, -46.0637123874789 -22.892833262633356, -46.143464874046714 -22.905474817245537, -46.173297785703156 -22.880811744348883, -46.12439259261087 -22.82616890739283, -46.04359507749553 -22.791711777526917)))"
ClimadoBrasil_5000.211,0,Tropical Brasil Central,super-úmido,sem seca,mesotérmico brando - média entre 10 e 15° C,"Tropical Brasil Central, mesotérmico brando - média entre 10 e 15° C, super-úmido sem seca","MULTIPOLYGON (((-45.60244704569422 -22.72973552535845, -45.62324320303831 -22.722010428220063, -45.635139542655445 -22.701381291190682, -45.62026481933891 -22.635360347829433, -45.5714443098521 -22.596576979722688, -45.505167434359834 -22.58586555462502, -45.453902600299905 -22.574472294317335, -45.39739526374422 -22.571483096007015, -45.358636076796074 -22.58681281675566, -45.35778835045795 -22.600294202304, -45.41823423789283 -22.616070242582527, -45.538034271480825 -22.66587196742218, -45.57804333567776 -22.707109756964332, -45.60244704569422 -22.72973552535845)))"
ClimadoBrasil_5000.212,0,Tropical Brasil Central,super-úmido,sem seca,mesotérmico brando - média entre 10 e 15° C,"Tropical Brasil Central, mesotérmico brando - média entre 10 e 15° C, super-úmido sem seca","MULTIPOLYGON (((-45.405596015896656 -23.50589314101153, -45.380426140343346 -23.486758575632606, -45.32771177558106 -23.43641257543312, -45.184593342419966 -23.371956626495937, -45.04691984267202 -23.29902140659602, -44.93124753199844 -23.183817340216958, -44.89725315570031 -23.12539560219471, -44.821056986876066 -22.990710377545202, -44.761469670812 -22.89173215001679, -44.65712745685874 -22.82490456366336, -44.53736312819317 -22.76314108820988, -44.53372089158414 -22.761261124055075, -44.38883044202576 -22.735338164905023, -44.28701005137354 -22.703216177981734, -44.178659980707124 -22.696674678026145, -44.14651879969586 -22.713519453417188, -44.1761338305856 -22.795449332324637, -44.135294666007894 -22.79295657746836, -44.071256426909734 -22.742163576225767, -44.03953673919937 -22.722865570033516, -44.02795274050357 -22.73139996079582, -44.03141691396801 -22.755502436654997, -44.03359619834465 -22.815681131629685, -44.01754579593943 -22.840706741376682, -43.95211226223098 -22.81718178050168, -43.91504109578382 -22.806196416339397, -43.88772327243615 -22.79148013723503, -43.86670858889405 -22.800581896258983, -43.93402138556191 -22.85808189472854, -43.93805213341088 -22.860141932569807, -43.96328387633023 -22.84507974374826, -43.98801038148795 -22.84908544377511, -44.08455370467869 -22.893488599885558, -44.12499620471364 -22.896727111410367, -44.17898603224948 -22.901495131660248, -44.24593234282838 -22.889542281016453, -44.31920531264049 -22.862274989500822, -44.363191320951614 -22.843219121401496, -44.396816680138635 -22.836548606960054, -44.46131764585403 -22.862087135026297, -44.48277291361815 -22.8937435883406, -44.51519273143384 -22.904343402647243, -44.56418682191342 -22.881182414510846, -44.601928544608576 -22.88339483709818, -44.62371795236976 -22.910719656379385, -44.68650034119262 -22.96214292004397, -44.758766207579136 -23.014104203162276, -44.819557758334454 -23.09579388320391, -44.81688644425163 -23.134733151768383, -44.81182471462507 -23.2082850752828, -44.79793596298319 -23.20313682508017, -44.73405260838368 -23.234168482724193, -44.74260903846453 -23.247697956644366, -44.82716372097133 -23.26129887569644, -44.89488403021491 -23.24348062669467, -44.93302397488557 -23.241321523984386, -44.94248585179204 -23.24186220078517, -44.97915786105631 -23.261333349411647, -45.028865944667324 -23.298920344259002, -45.12390902158504 -23.36947735087647, -45.18287221309576 -23.411904131393506, -45.23325452537664 -23.44079890798251, -45.283656511472415 -23.469684111935617, -45.310089792108286 -23.501583352836356, -45.3711490803335 -23.513645969243054, -45.405596015896656 -23.50589314101153), (-44.53004945838619 -22.769447643555687, -44.545124032376926 -22.814943644550542, -44.51622846665278 -22.82192631925853, -44.47378907223163 -22.819421026634025, -44.44108661640299 -22.813142519718046, -44.428769328269006 -22.786370432121025, -44.439413050851044 -22.769641220883933, -44.53004945838619 -22.769447643555687)))"
ClimadoBrasil_5000.239,0,Tropical Brasil Central,úmido,1 a 2 meses secos,mesotérmico brando - média entre 10 e 15° C,"Tropical Brasil Central, mesotérmico brando - média entre 10 e 15° C, úmido 1 a 2 meses secos","MULTIPOLYGON (((-45.83057461609329 -22.163946095240398, -45.831642047493915 -22.145577550559747, -45.80642539951874 -22.10622111996693, -45.78443265631297 -22.109156661034824, -45.83057461609329 -22.163946095240398)))"
ClimadoBrasil_5000.213,0,Tropical Brasil Central,super-úmido,sem seca,mesotérmico brando - média entre 10 e 15° C,"Tropical Brasil Central, mesotérmico brando - média entre 10 e 15° C, super-úmido sem seca","MULTIPOLYGON (((-45.2000581365786 -22.469446349236307, -45.098900982379135 -22.43804590091429, -45.047159615057865 -22.435211851771776, -44.994857030004745 -22.4410203071221, -44.99316547548118 -22.46699485255983, -45.0335395276583 -22.499638923244188, -45.08502423092698 -22.506815504474524, -45.154228582867056 -22.532326059572767, -45.21874822367168 -22.557561367892607, -45.2572385636248 -22.546598987307043, -45.23147285104414 -22.506088254302142, -45.2000581365786 -22.469446349236307), (-45.171400068998004 -22.485452766384764, -45.19382243059777 -22.504052800896492, -45.17887321951781 -22.51628149989775, -45.14592759306637 -22.51448974648122, -45.09499600719597 -22.498670012222423, -45.05819086951486 -22.483615253967507, -45.04463666919999 -22.47417961888564, -45.04133451349479 -22.452272061357405, -45.07454374967411 -22.44975022245543, -45.12573521791566 -22.461238778906893, -45.171400068998004 -22.485452766384764)))"
ClimadoBrasil_5000.214,0,Tropical Brasil Central,super-úmido,sem seca,mesotérmico brando - média entre 10 e 15° C,"Tropical Brasil Central, mesotérmico brando - média entre 10 e 15° C, super-úmido sem seca","MULTIPOLYGON (((-44.808984356440284 -22.319879504955875, -44.73629589035843 -22.28323806268544, -44.61473332810848 -22.26764497338398, -44.49524179511734 -22.29115094359371, -44.49140048650466 -22.347351504874062, -44.57688009380214 -22.408728170405745, -44.69181422152285 -22.454400195831717, -44.83321836041472 -22.458071968296945, -44.87170843281439 -22.44720253703103, -44.90192253732024 -22.41848439274634, -44.88567203232396 -22.378484373147497, -44.808984356440284 -22.319879504955875), (-44.78694467948761 -22.372948000076676, -44.86601142886021 -22.39041659525904, -44.868717795524205 -22.42097341896, -44.83992776378101 -22.428046218756656, -44.78320516362113 -22.429193633152458, -44.75144073826363 -22.410025560898728, -44.74875921241617 -22.379476307557834, -44.78694467948761 -22.372948000076676), (-44.649701242118745 -22.308714874220048, -44.68729211777042 -22.31085569622558, -44.719319270415 -22.32570021852648, -44.70760644310233 -22.359773028320053, -44.682652834675714 -22.380062657187747, -44.640050748559624 -22.381970693009507, -44.59803480303164 -22.37521771648898, -44.566891493816364 -22.347378453913105, -44.554848678520784 -22.31629888816311, -44.55660864981507 -22.29035567490825, -44.61386004926995 -22.280618348572496, -44.649701242118745 -22.308714874220048)))"
ClimadoBrasil_5000.215,0,Tropical Brasil Central,super-úmido,sem seca,mesotérmico brando - média entre 10 e 15° C,"Tropical Brasil Central, mesotérmico brando - média entre 10 e 15° C, super-úmido sem seca","MULTIPOLYGON (((-43.413073169005564 -22.459502098994943, -43.36596417726117 -22.42449220183574, -43.286107008307184 -22.398828186124053, -43.21949221005819 -22.394459675752202, -43.15314665222042 -22.38667454554331, -43.07758211342692 -22.354396371588084, -43.01099338420904 -22.34995417352371, -42.94783774541632 -22.349124470790418, -42.864396135714266 -22.323054450126914, -42.796320055282045 -22.29118749930592, -42.742233014657245 -22.270473897756947, -42.674590149299526 -22.279459029724414, -42.61294173701789 -22.305848317238777, -42.55098883564033 -22.33558859211596, -42.54078907427013 -22.368913191044893, -42.548409846981905 -22.38597652284007, -42.562421975164966 -22.377228153675816, -42.60618233361297 -22.34282479971053, -42.657959822298125 -22.34640415022124, -42.70206710652438 -22.35284531971757, -42.75137050199909 -22.386875001734534, -42.796718602684976 -22.424033160841716, -42.86196571036462 -22.445512016162596, -42.91351375315682 -22.452416386999168, -42.95793555959397 -22.45541916229463, -43.075055859891094 -22.480321697691107, -43.13612817528928 -22.50825183539924, -43.180571001618794 -22.51120302303302, -43.19301567883174 -22.494983140301873, -43.23957777900187 -22.47078297987932, -43.31786528523473 -22.469098532746017, -43.372104028606365 -22.478561329316197, -43.413073169005564 -22.459502098994943), (-42.99704633083453 -22.396721906073967, -43.00930403475128 -22.417988837548055, -43.03891200300786 -22.41997224687471, -43.046583220521796 -22.417077363583207, -43.05559753619205 -22.39723350328832, -43.05667140550124 -22.38367409621622, -43.08654066408296 -22.382255940890428, -43.12274342592362 -22.394885459057868, -43.14308098028105 -22.420092719971166, -43.144379669294494 -22.450855684352238, -43.13193661614093 -22.467071197478102, -43.10972231307105 -22.46559336896633, -43.05788977273799 -22.46213404370345, -42.98863410900672 -22.44385934262372, -42.94295968027937 -22.41011901009248, -42.9451298070452 -22.38301030871139, -42.9673296453459 -22.38450452906138, -42.99704633083453 -22.396721906073967)))"
ClimadoBrasil_5000.216,0,Tropical Brasil Central,super-úmido,sem seca,mesotérmico brando - média entre 10 e 15° C,"Tropical Brasil Central, mesotérmico brando - média entre 10 e 15° C, super-úmido sem seca","MULTIPOLYGON (((-40.9920441551558 -20.33160049715191, -40.99148862728682 -20.33092660890044, -40.986481774128166 -20.32413384896814, -40.94470110606191 -20.28436376215125, -40.86633660104815 -20.21178317799329, -40.79427430282478 -20.150805021558295, -40.70816985421695 -20.11328853344777, -40.703409699470456 -20.111838229321492, -40.61174248038881 -20.0838911252782, -40.514279709248825 -20.0944425326572, -40.45473286803693 -20.167865868903522, -40.46147487649358 -20.22845579773372, -40.483136255429926 -20.2339321956076, -40.5286369779262 -20.217064491827497, -40.59016673758649 -20.184468039769566, -40.63928155251165 -20.167830669455512, -40.70485929433138 -20.172691245641914, -40.77044193346599 -20.177530254392934, -40.798437610090815 -20.193126204751174, -40.81406360942782 -20.224733647453878, -40.77559042774467 -20.245589379989966, -40.709108059842656 -20.25082276854363, -40.66055386749478 -20.260746412578822, -40.62757892411374 -20.30226302295234, -40.613992203890916 -20.33168924527861, -40.61314103944966 -20.34139874176208, -40.64795329716206 -20.38939599188335, -40.718683688120734 -20.410273739319543, -40.78337521377763 -20.417316791388146, -40.79057939532298 -20.47354664648579, -40.850204716119435 -20.511398683211727, -40.93083499832592 -20.513230761964735, -40.94164300576112 -20.49140525636864, -40.945406492873246 -20.447662623888736, -40.93955244798528 -20.430301673862996, -40.93062665047379 -20.405944175428022, -40.96749584888474 -20.36124134075722, -40.990244181905666 -20.35274416117745, -40.9920441551558 -20.33160049715191), (-40.832214127993495 -20.291015835992983, -40.89477685787527 -20.330050762223756, -40.92414696336701 -20.36879892331012, -40.91284427461212 -20.39164780678546, -40.882486533323785 -20.39156692799647, -40.81739737351196 -20.360936917884402, -40.774874830808166 -20.31260442687996, -40.78636915254351 -20.287634748134455, -40.832214127993495 -20.291015835992983)))"
